acc_id,obs_id,title,author,Year,doi,stated_genus,stated_species,species_accepted,genus_accepted,family_accepted,order_accepted,class_accepted,biophys,experimental,pop_genetic,pop_genomic,lab,field_tracking,field_recruitment,biogeog_realm,pld_justcat,just_coral_specific,just_repro_mode_specific,just_order_specific,just_family_specific,just_genus_specific,just_species_specific,CnB2010,n_empirical_cite
A_3337,A_3337,Leachate effects of pelagic Sargassum spp. on larval swimming behavior of the coral Acropora palmata,"Antonio-Martinez, Francisco; Henaut, Yann; Vega-Zepeda, Alejandro; Ceron-Flores, Ana, I; Raigoza-Figueras, Rodolfo; Cetz-Navarro, Neidy P.; Espinoza-Avalos, Julio",2020,10.1038/s41598-020-60864-z,Acropora,Acropora palmata,Acropora palmata,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_3346,A_3346,Effects of Light Pollution on the Early Life Stages of the Most Abundant Northern Red Sea Coral,"Tamir, Raz; Eyal, Gal; Cohen, Itay; Loya, Yossi",2020,10.3390/microorganisms8020193,Stylophora,Stylophora pistillata,Stylophora pistillata,Stylophora,Pocilloporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_4751,B_4751_01,Patch size drives settlement success and spatial distribution of coral larvae under space limitation,Sampayo E.M.; Roff G.; Sims C.A.; Rachello-Dolmen P.G.; Pandolfi J.M.,2020,10.1007/s00338-020-01901-1,Acropora,Acropora valida,Acropora valida,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_4751,B_4751_02,Patch size drives settlement success and spatial distribution of coral larvae under space limitation,Sampayo E.M.; Roff G.; Sims C.A.; Rachello-Dolmen P.G.; Pandolfi J.M.,2020,10.1007/s00338-020-01901-1,Acropora,Acropora digitifera,Acropora digitifera,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_4751,B_4751_03,Patch size drives settlement success and spatial distribution of coral larvae under space limitation,Sampayo E.M.; Roff G.; Sims C.A.; Rachello-Dolmen P.G.; Pandolfi J.M.,2020,10.1007/s00338-020-01901-1,Anacropora,Anacropora spinosa,Anacropora spinosa,Anacropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_4823,B_4823_01,Genetic patterns of the corals euphyllia glabrescens and lobophyllia corymbosa across the indonesian archipelago,Jompa J.; Umar W.; Yusuf S.; Tassakka A.C.M.A.; Limmon G.V.; Rahmi; Putri A.P.; Halwi; Tamti H.; Moore A.M.,2020,10.13057/biodiv/d210621,Euphyllia,Euphyllia glabrescens,Euphyllia glabrescens,Euphyllia,Euphylliidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_4823,B_4823_02,Genetic patterns of the corals euphyllia glabrescens and lobophyllia corymbosa across the indonesian archipelago,Jompa J.; Umar W.; Yusuf S.; Tassakka A.C.M.A.; Limmon G.V.; Rahmi; Putri A.P.; Halwi; Tamti H.; Moore A.M.,2020,10.13057/biodiv/d210621,Lobophyllia,Lobophyllia corymbosa,Lobophyllia corymbosa,Lobophyllia,Lobophylliidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_4862,B_4862,Potential of offshore structure as artificial reefs in shallow tropical water,Abdullah Zawawi N.A.W.; Liew M.S.; Shawn L.E.; Alaloul W.S.; Toloue I.; Mohd M.H.; Rahman M.A.A.; Nazri M.N.; Tan C.-H.; Mohamad Y.; Lim C.-S.; Mustapa B.; Shaari H.; Hii Y.-S.; Nasahie Akbar Ali M.; Izzat Thiyauddin M.; Karim M.A.,2020,NA,gen,gen_broadcasting_scleractinian,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Central Indo-Pacific,range,range,range,range,range,range,range,range,range
A_0037,A_0037,Estimating Connectivity Through Larval Dispersal in the Western Indian Ocean,"Gamoyo, Majambo; Obura, David; Reason, Chris J. C.",2019,10.1029/2019JG005128,gen,gen_broadcaster,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Western Indo-Pacific,range,range,range,range,range,range,range,range,range
A_0071,A_0071,Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles,"Japaud, Aurelien; Bouchon, Claude; Magalon, Helene; Fauvelot, Cecile",2019,10.1007/s10592-019-01145-9,Acropora,Acropora palmata,Acropora palmata,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0112,A_0112,A seascape genetic analysis of a stress-tolerant coral species along the Western Australian coast,"Evans, R. D.; Ryan, N. M.; Travers, M. J.; Feng, M.; Hitchen, Y.; Kennington, W. J.",2019,10.1007/s00338-018-01751-y,Cyphastrea,Cyphastrea microphthalma,Cyphastrea microphthalma,Cyphastrea,Merulinidae,Scleractinia,Hexacorallia,1,0,1,0,0,0,0,Central Indo-Pacific; Temperate Australasia,range,range,range,range,range,range,range,range,range
A_0124,A_0124,Larval connectivity patterns of the North Indo-West Pacific coral reefs,"Pata, Patrick R; Yniguez, Aletta T",2019,NA,Acropora,Acropora millepora,Acropora millepora,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,1,1,1
A_0132,A_0132,Connectivity modelling of areas closed to protect vulnerable marine ecosystems in the northwest Atlantic,"Kenchington, Ellen; Wang, Zeliang; Lirette, Camille; Murillo, Francisco Javier; Guijarro, Javier; Yashayaev, Igor; Maldonado, Manuel",2019,10.1016/j.dsr.2018.11.007,gen,gen_cold_water_coral,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Arctic; Temperate Northern Atlantic,range,range,range,range,range,range,range,range,range
A_0143,A_0143,Integrating physical circulation models and genetic approaches to investigate population connectivity in deep-sea corals,"Bracco, Annalisa; Liu, Guangpeng; Galaska, Matthew P.; Quattrini, Andrea M.; Herrera, Santiago",2019,10.1016/j.jmarsys.2019.103189,Callogorgia,Callogorgia delta,Callogorgia delta,Callogorgia,Primnoidae,Scleralcyonacea,Octocorallia,1,0,1,1,0,0,0,Temperate Northern Atlantic,range,range,range,range,range,range,range,range,range
A_0178,A_0178,Seascape genetics and connectivity modelling for an endangered Mediterranean coral in the northern Ionian and Adriatic seas,"Lopez-Marquez, Violeta; Cushman, Samuel A.; Templado, Jose; Wan, Ho Yi; Bothwell, Helen M.; Kruschel, Claudia; Macic, Vesna; Machordom, Annie",2019,10.1007/s10980-019-00911-x,Cladocora,Cladocora caespitosa,Cladocora caespitosa,Cladocora,Cladocoridae,Scleractinia,Hexacorallia,1,0,1,1,0,0,0,Temperate Northern Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0302,A_0302,High-frequency sampling and piecewise models reshape dispersal kernels of a common reef coral,"Moneghetti, Joanne; Figueiredo, Joana; Baird, Andrew H.; Connolly, Sean R.",2019,10.1002/ecy.2730,Acropora,Acropora tenuis,Acropora tenuis,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0382,A_0382_01,Asymmetric dispersal is a critical element of concordance between biophysical dispersal models and spatial genetic structure in Great Barrier Reef corals,"Riginos, Cynthia; Hock, Karlo; Matias, Ambrocio M.; Mumby, Peter J.; van Oppen, Madeleine J. H.; Lukoschek, Vimoksalehi",2019,10.1111/ddi.12969,Acropora,Acropora tenuis,Acropora tenuis,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,1,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,0,1,1
A_0382,A_0382_02,Asymmetric dispersal is a critical element of concordance between biophysical dispersal models and spatial genetic structure in Great Barrier Reef corals,"Riginos, Cynthia; Hock, Karlo; Matias, Ambrocio M.; Mumby, Peter J.; van Oppen, Madeleine J. H.; Lukoschek, Vimoksalehi",2019,10.1111/ddi.12969,Acropora,Acropora millepora,Acropora millepora,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,1,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,0,1,1
A_0394,A_0394,"A population genomics insight by 2b-RAD reveals populations' uniqueness along the Italian coastline in Leptopsammia pruvoti (Scleractinia, Dendrophylliidae)","Boscari, Elisa; Abbiati, Marco; Badalamenti, Fabio; Bavestrello, Giorgio; Benedetti-Cecchi, Lisandro; Cannas, Rita; Cau, Angelo; Cerrano, Carlo; Chimienti, Giovanni; Costantini, Federica; Fraschetti, Simonetta; Ingrosso, Gianmarco; Marino, Ilaria A. M.; Mastrototaro, Francesco; Papetti, Chiara; Paterno, Marta; Ponti, Massimo; Zane, Lorenzo; Congiu, Leonardo",2019,10.1111/ddi.12918,Leptopsammia,Leptopsammia pruvoti,Leptopsammia pruvoti,Leptopsammia,Dendrophylliidae,Scleractinia,Hexacorallia,0,0,1,1,0,0,0,Temperate Northern Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0395,A_0395_01,"Hydrodynamic Connectivity of Habitats of Deep-Water Corals in Corsair Canyon, Northwest Atlantic: A Case for Cross-Boundary Conservation","Metaxas, Anna; Lacharite, Myriam; de Mendonca, Sarah N.",2019,10.3389/fmars.2019.00159,Paragorgia,Paragorgia arborea,Paragorgia arborea,Paragorgia,Coralliidae,Scleralcyonacea,Octocorallia,1,0,0,0,0,0,0,Temperate Northern Atlantic,empirical_cite,1,unknown,1,0,0,0,0,2
A_0395,A_0395_02,"Hydrodynamic Connectivity of Habitats of Deep-Water Corals in Corsair Canyon, Northwest Atlantic: A Case for Cross-Boundary Conservation","Metaxas, Anna; Lacharite, Myriam; de Mendonca, Sarah N.",2019,10.3389/fmars.2019.00159,Primnoa,Primnoa resedaeformis,Primnoa resedaeformis,Primnoa,Primnoidae,Scleralcyonacea,Octocorallia,1,0,0,0,0,0,0,Temperate Northern Atlantic,empirical_cite,1,unknown,1,0,0,0,0,2
A_0441,A_0441,Limited fine-scale larval dispersal of the threatened brooding corals Heliopora spp. as evidenced by population genetics and numerical simulation,"Taninaka, Hiroki; Bernardo, Lawrence Patrick C.; Saito, Yuta; Nagai, Satoshi; Ueno, Mitsuhiro; Kitano, Yuko F.; Nakamura, Takashi; Yasuda, Nina",2019,10.1007/s10592-019-01228-7,Heliopora,Heliopora unidentified,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,1,0,2
A_0689,A_0689,"Some environmental and biological determinants of coral richness, resilience and reef building in Galapagos (Ecuador)","Riegl, Bernhard; Johnston, Matthew; Glynn, PeterW; Keith, Inti; Rivera, Fernando; Vera-Zambrano, Mariana; Banks, Stuart; Feingold, Joshua; Glynn, Peter J.",2019,10.1038/s41598-019-46607-9,gen,gen_broadcasting_scleractinian,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Tropical Eastern Pacific,empirical_cite,0,0,0,0,0,0,0,1
A_0724,A_0724,Populations of the coral species Montastraea cavernosa on the Belize Barrier Reef lack vertical connectivity,"Eckert, Ryan J.; Studivan, Michael S.; Voss, Joshua D.",2019,10.1038/s41598-019-43479-x,Montastraea,Montastraea cavernosa,Montastraea cavernosa,Montastraea,Montastraeidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0740,A_0740,Split spawning increases robustness of coral larval supply and inter-reef connectivity,"Hock, Karlo; Doropoulos, Christopher; Gorton, Rebecca; Condie, Scott A.; Mumby, Peter J.",2019,10.1038/s41467-019-11367-7,Acropora,gen_Acropora,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,gen,1,1
A_0744,A_0744,Species composition of Alcyonacea (Octocorallia) on coral reefs at Europa Island and associated connectivity across the Mozambique Channel,"Schleyer, M. H.; Downey-Breedt, N. J.; Benayahu, Y.",2019,10.1007/s12526-019-00975-7,gen,gen_Alcyonacea,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Western Indo-Pacific,none,0,0,0,0,0,0,0,0
A_0920,A_0920,Molecular operational taxonomic units reveal restricted geographic ranges and regional endemism in the Indo-Pacific octocoral family Xeniidae,"McFadden, Catherine S.; Gonzalez, Asaul; Imada, Rei; Shi, Sara S.; Hong, Prudence; Ekins, Merrick; Benayahu, Yehuda",2019,10.1111/jbi.13543,various_Xeniidae,various_Xeniidae,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Western Indo-Pacific; Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0964,A_0964,The active spread of adaptive variation for reef resilience,"Quigley, Kate M.; Bay, Line K.; van Oppen, Madeleine J. H.",2019,10.1002/ece3.5616,gen,gen_coral,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,gen,gen,gen,0,1
A_1099,A_1099,"Genetic Connectivity, Adaptation, and Phenotypic Plasticity of Corals and Anemones Under Thermal Stress","Rivera, Hanny Elizabeth",2019,NA,Porites,Porites lobata,Porites lobata,Porites,Poritidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Eastern Indo-Pacific; Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1113,A_1113,High spatio-temporal variability in Acroporidae settlement to inshore reefs of the Great Barrier Reef,"Davidson, Johnston; Thompson, Angus; Logan, Murray; Schaffelke, Britta",2019,10.1371/journal.pone.0209771,various_Acroporidae,various_Acroporidae,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1122,A_1122,Successful sexual reproduction of the scleractinian coral Porites panamensis: Evidence of planktonic larvae and recruitment,"Santiago-Valentin, Jeimy D.; Rodriguez-Troncoso, Alma P.; Bautista-Guerrero, Eric; Lopez-Perez, Andres; Cupul-Magana, Amilcar L.",2019,10.1111/ivb.12235,Porites,Porites panamensis,Porites panamensis,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,1,0,1,0,1,Tropical Eastern Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1346,A_1346_01,Temperature-driven secondary competence windows may increase the dispersal potential of invasive sun corals,"Barbosa, Andreia C. C.; Vinagre, Catarina; Mizrahi, Damian; Flores, Augusto A., V",2019,10.1007/s00227-019-3580-7,Tubastraea,Tubastraea tagusensis,Tubastraea tagusensis,Tubastraea,Dendrophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Temperate South America,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1346,A_1346_02,Temperature-driven secondary competence windows may increase the dispersal potential of invasive sun corals,"Barbosa, Andreia C. C.; Vinagre, Catarina; Mizrahi, Damian; Flores, Augusto A., V",2019,10.1007/s00227-019-3580-7,Tubastraea,Tubastraea tagusensis,Tubastraea tagusensis,Tubastraea,Dendrophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Temperate South America,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1422,A_1422_01,Environmental matching used to predict range expansion of two invasive corals (Tubastraea spp.),"Santos, H. S.; Silva, F. G. C.; Masi, B. P.; Fleury, B. G.; Creed, J. C.",2019,10.1016/j.marpolbul.2019.06.064,Tubastraea,Tubastraea coccinea,Tubastraea coccinea,Tubastraea,Dendrophylliidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Tropical Atlantic; Temperate South America,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1422,A_1422_02,Environmental matching used to predict range expansion of two invasive corals (Tubastraea spp.),"Santos, H. S.; Silva, F. G. C.; Masi, B. P.; Fleury, B. G.; Creed, J. C.",2019,10.1016/j.marpolbul.2019.06.064,Tubastraea,Tubastraea tagusensis,Tubastraea tagusensis,Tubastraea,Dendrophylliidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Tropical Atlantic; Temperate South America,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1703,A_1703,The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,"Nakabayashi, Aki; Yamakita, Takehisa; Nakamura, Takashi; Aizawa, Hiroaki; Kitano, Yuko F.; Iguchi, Akira; Yamano, Hiroya; Nagai, Satoshi; Agostini, Sylvain; Teshima, Kosuke M.; Yasuda, Nina",2019,10.1038/s41598-018-38333-5,Acropora,Acropora hyacinthus,Acropora hyacinthus,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,1,0,0,0,0,Temperate Northern Pacific; Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_1713,A_1713,"The cnidome and ultrastructural morphology of late planulae in Lophelia pertusa (Linnaeus, 1758)-With implications for settling competency","Stromberg, Susanna M.; Ostman, Carina; Larsson, Ann I.",2019,10.1111/azo.12296,Lophelia,Lophelia pertusa,Desmophyllum pertusum,Desmophyllum,Caryophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Temperate Northern Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2183,A_2183_01,Drivers of recovery and reassembly of coral reef communities,"Gouezo, Marine; Golbuu, Yimnang; Fabricius, Katharina; Olsudong, Dawnette; Mereb, Geory; Nestor, Victor; Wolanski, Eric; Harrison, Peter; Doropoulos, Christopher",2019,10.1098/rspb.2018.2908,Acropora,various_Acropora,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_2183,A_2183_02,Drivers of recovery and reassembly of coral reef communities,"Gouezo, Marine; Golbuu, Yimnang; Fabricius, Katharina; Olsudong, Dawnette; Mereb, Geory; Nestor, Victor; Wolanski, Eric; Harrison, Peter; Doropoulos, Christopher",2019,10.1098/rspb.2018.2908,Montipora,various_Montipora,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_2183,A_2183_03,Drivers of recovery and reassembly of coral reef communities,"Gouezo, Marine; Golbuu, Yimnang; Fabricius, Katharina; Olsudong, Dawnette; Mereb, Geory; Nestor, Victor; Wolanski, Eric; Harrison, Peter; Doropoulos, Christopher",2019,10.1098/rspb.2018.2908,Porites,various_Porites,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_2183,A_2183_04,Drivers of recovery and reassembly of coral reef communities,"Gouezo, Marine; Golbuu, Yimnang; Fabricius, Katharina; Olsudong, Dawnette; Mereb, Geory; Nestor, Victor; Wolanski, Eric; Harrison, Peter; Doropoulos, Christopher",2019,10.1098/rspb.2018.2908,Pocillopora,various_Pocillopora,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_2183,A_2183_05,Drivers of recovery and reassembly of coral reef communities,"Gouezo, Marine; Golbuu, Yimnang; Fabricius, Katharina; Olsudong, Dawnette; Mereb, Geory; Nestor, Victor; Wolanski, Eric; Harrison, Peter; Doropoulos, Christopher",2019,10.1098/rspb.2018.2908,various_Merulinidae,various_Merulinidae,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_2183,A_2183_06,Drivers of recovery and reassembly of coral reef communities,"Gouezo, Marine; Golbuu, Yimnang; Fabricius, Katharina; Olsudong, Dawnette; Mereb, Geory; Nestor, Victor; Wolanski, Eric; Harrison, Peter; Doropoulos, Christopher",2019,10.1098/rspb.2018.2908,various_Agariciidae,various_Agariciidae,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,Central Indo-Pacific,none,0,0,0,0,0,0,0,0
A_2381,A_2381_01,Global warming impairs stock-recruitment dynamics of corals,"Hughes, Terry P.; Kerry, James T.; Baird, Andrew H.; Connolly, Sean R.; Chase, Tory J.; Dietzel, Andreas; Hill, Tessa; Hoey, Andrew S.; Hoogenboom, Mia O.; Jacobson, Mizue; Kerswell, Ailsa; Madin, Joshua S.; Mieog, Abbie; Paley, Allison S.; Pratchett, Morgan S.; Torda, Gergely; Woods, Rachael M.",2019,10.1038/s41586-019-1081-y,various_Pocilloporidae,various_Pocilloporidae,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2381,A_2381_02,Global warming impairs stock-recruitment dynamics of corals,"Hughes, Terry P.; Kerry, James T.; Baird, Andrew H.; Connolly, Sean R.; Chase, Tory J.; Dietzel, Andreas; Hill, Tessa; Hoey, Andrew S.; Hoogenboom, Mia O.; Jacobson, Mizue; Kerswell, Ailsa; Madin, Joshua S.; Mieog, Abbie; Paley, Allison S.; Pratchett, Morgan S.; Torda, Gergely; Woods, Rachael M.",2019,10.1038/s41586-019-1081-y,Isopora,various_Isopora,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2381,A_2381_03,Global warming impairs stock-recruitment dynamics of corals,"Hughes, Terry P.; Kerry, James T.; Baird, Andrew H.; Connolly, Sean R.; Chase, Tory J.; Dietzel, Andreas; Hill, Tessa; Hoey, Andrew S.; Hoogenboom, Mia O.; Jacobson, Mizue; Kerswell, Ailsa; Madin, Joshua S.; Mieog, Abbie; Paley, Allison S.; Pratchett, Morgan S.; Torda, Gergely; Woods, Rachael M.",2019,10.1038/s41586-019-1081-y,various_Acroporidae,various_Acroporidae,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2381,A_2381_04,Global warming impairs stock-recruitment dynamics of corals,"Hughes, Terry P.; Kerry, James T.; Baird, Andrew H.; Connolly, Sean R.; Chase, Tory J.; Dietzel, Andreas; Hill, Tessa; Hoey, Andrew S.; Hoogenboom, Mia O.; Jacobson, Mizue; Kerswell, Ailsa; Madin, Joshua S.; Mieog, Abbie; Paley, Allison S.; Pratchett, Morgan S.; Torda, Gergely; Woods, Rachael M.",2019,10.1038/s41586-019-1081-y,various_Poritidae,various_Poritidae,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2381,A_2381_05,Global warming impairs stock-recruitment dynamics of corals,"Hughes, Terry P.; Kerry, James T.; Baird, Andrew H.; Connolly, Sean R.; Chase, Tory J.; Dietzel, Andreas; Hill, Tessa; Hoey, Andrew S.; Hoogenboom, Mia O.; Jacobson, Mizue; Kerswell, Ailsa; Madin, Joshua S.; Mieog, Abbie; Paley, Allison S.; Pratchett, Morgan S.; Torda, Gergely; Woods, Rachael M.",2019,10.1038/s41586-019-1081-y,various_spawners,various_broadcasters,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2586,A_2586_01,Testing Industrial-Scale Coral Restoration Techniques: Harvesting and Culturing Wild Coral-Spawn Slicks,"Doropoulos, Christopher; Vons, Focco; Elzinga, Jesper; ter Hofstede, Remment; Salee, Kinam; van Koningsveld, Mark; Babcock, Russell C.",2019,10.3389/fmars.2019.00658,Acropora,Acropora spathulata,Acropora spathulata,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2586,A_2586_02,Testing Industrial-Scale Coral Restoration Techniques: Harvesting and Culturing Wild Coral-Spawn Slicks,"Doropoulos, Christopher; Vons, Focco; Elzinga, Jesper; ter Hofstede, Remment; Salee, Kinam; van Koningsveld, Mark; Babcock, Russell C.",2019,10.3389/fmars.2019.00658,various_broadcasters,various_broadcasters,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2700,A_2700_01,Habitat Selection of Coral Reef Invertebrates Mediated by Environmental Stimuli,"Ashur, Molly M.",2019,NA,Acropora,Acropora palmata,Acropora palmata,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2700,A_2700_02,Habitat Selection of Coral Reef Invertebrates Mediated by Environmental Stimuli,"Ashur, Molly M.",2019,NA,Orbicella,Orbicella annularis,Orbicella annularis,Orbicella,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2700,A_2700_03,Habitat Selection of Coral Reef Invertebrates Mediated by Environmental Stimuli,"Ashur, Molly M.",2019,NA,Pseudodiploria,Pseudodiploria strigosa,Pseudodiploria strigosa,Pseudodiploria,Faviidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2756,A_2756,Family matters: Variation in the physiology of brooded Porites astreoides larvae is driven by parent colony effects,"Zhang, Yingqi; Million, Wyatt C.; Ruggeri, Maria; Kenkel, Carly D.",2019,10.1016/j.cbpa.2019.110562,Porites,Porites astreoides,Porites astreoides,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2758,A_2758,Differential gene expression during substrate probing in larvae of the Caribbean coral Porites astreoides,"Walker, Nia S.; Fernandez, Rosa; Sneed, Jennifer M.; Paul, Valerie J.; Giribet, Gonzalo; Combosch, David J.",2019,10.1111/mec.15265,Porites,Porites astreoides,Porites astreoides,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2760,A_2760_01,Multiple introductions and secondary dispersion of Tubastraea spp. in the Southwestern Atlantic,"Capel, K. C. C.; Creed, J.; Kitahara, M., V; Chen, C. A.; Zilberberg, C.",2019,10.1038/s41598-019-50442-3,Tubastraea,Tubastraea coccinea,Tubastraea coccinea,Tubastraea,Dendrophylliidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Tropical Atlantic; Temperate South America,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2760,A_2760_02,Multiple introductions and secondary dispersion of Tubastraea spp. in the Southwestern Atlantic,"Capel, K. C. C.; Creed, J.; Kitahara, M., V; Chen, C. A.; Zilberberg, C.",2019,10.1038/s41598-019-50442-3,Tubastraea,Tubastraea tagusensis,Tubastraea tagusensis,Tubastraea,Dendrophylliidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Tropical Atlantic; Temperate South America,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2764,A_2764,The coral settlement box: A simple device to produce coral stock from brooded coral larvae entirely in situ,"Linden, Bart; Vermeij, Mark J. A.; Rinkevich, Baruch",2019,10.1016/j.ecoleng.2019.04.012,Stylophora,Stylophora pistillata,Stylophora pistillata,Stylophora,Pocilloporidae,Scleractinia,Hexacorallia,0,1,0,0,0,0,1,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
